,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
8311,SP,10,10,10,10,10,10,10,1,1,1
8312,SP,10,11,11,11,11,11,11,2,3,3
8313,SP,11,11,11,11,11,11,11,2,2,2
8314,SP,10,10,10,10,10,10,10,1,1,1
8315,SP,10,11,11,11,11,11,11,2,2,2
8316,SP,11,10,10,10,10,10,10,1,1,1
8317,SP,10,10,10,10,10,11,11,2,2,2
8318,SP,11,11,11,11,10,10,11,1,1,1
8319,SP,10,11,11,11,11,11,11,2,2,2
8320,SP,11,11,11,11,11,11,11,2,2,2
8321,SP,10,10,10,10,10,10,10,1,1,1
8322,SP,10,10,11,10,10,11,11,2,2,2
8323,SP,11,11,11,11,11,11,11,1,2,1
8324,SP,10,10,10,10,10,10,11,1,1,1
8325,SP,11,11,11,11,11,11,11,2,1,2
8326,SP,10,10,10,10,10,11,11,2,2,2
8327,SP,11,11,11,11,11,11,11,2,2,2
8328,SP,10,10,10,10,10,10,10,1,1,1
8329,SP,10,10,11,10,10,11,11,2,2,2
8330,SP,11,11,11,11,11,11,11,2,2,2
8331,SP,10,10,10,10,10,10,10,1,1,1
8332,SP,11,11,11,11,11,11,11,2,2,2
8333,SP,10,10,10,10,10,10,11,1,1,1
8334,SP,11,11,11,11,11,11,11,2,2,2
8335,SP,10,10,10,10,10,10,10,0,0,0
8336,SP,11,11,11,11,11,11,11,2,2,2
8337,SP,10,10,10,10,10,10,10,1,1,1
8338,SP,11,11,11,11,11,11,11,2,2,2
8339,SP,11,11,11,11,11,11,11,2,2,2
8340,SP,10,10,10,10,10,10,10,0,1,0
8341,SP,10,11,11,11,11,11,11,2,2,2
8342,SP,11,11,11,11,11,10,10,1,2,1
8343,SP,10,10,10,10,10,11,11,2,2,2
8344,SP,11,11,11,11,11,11,11,2,2,2
8345,SP,10,10,10,10,10,11,11,2,2,2
8346,SP,11,11,11,11,11,11,11,2,1,2
8347,SP,10,10,10,10,10,10,10,1,1,1
8348,SP,10,11,11,11,11,11,11,2,2,2
8349,SP,10,10,10,10,10,10,10,1,1,1
8350,SP,11,11,11,11,11,11,11,2,2,2
8351,SP,11,11,11,11,11,11,11,2,2,2
8352,SP,10,10,10,10,10,10,10,1,1,1
8353,SP,11,11,11,11,11,11,11,2,2,2
8354,SP,10,10,10,10,10,10,10,1,1,1
8355,SP,11,11,11,11,11,11,11,2,2,2
8356,SP,11,10,10,10,10,10,10,1,1,1
8357,SP,10,11,11,11,11,11,11,2,3,2
8358,SP,11,11,11,11,11,11,11,2,2,2
8359,SP,10,10,10,10,10,10,10,1,1,1
8360,SP,10,11,11,10,11,11,11,2,2,2
8361,SP,11,11,11,11,11,10,10,1,1,1
8362,SP,10,10,10,10,10,10,11,1,2,1
8363,SP,11,11,11,11,11,11,10,2,1,2
8364,SP,10,10,10,10,10,11,10,2,2,2
8365,SP,11,11,11,11,11,11,11,2,2,2
8366,SP,10,10,10,10,10,10,10,1,1,1
8367,SP,10,10,11,10,10,11,11,2,2,2
8368,SP,10,10,10,10,10,10,11,1,1,1
8369,SP,11,11,11,11,11,11,11,2,2,2
8370,SP,11,11,11,11,11,11,11,2,2,2
8371,SP,10,10,10,10,10,10,10,1,1,1
8372,SP,11,11,11,11,11,11,11,2,2,2
8373,SP,10,10,10,10,10,10,10,1,1,1
8374,SP,11,11,11,11,11,11,11,2,2,2
8375,SP,10,10,10,10,10,10,10,1,1,1
8376,SP,11,11,11,11,11,11,11,2,3,2
8377,SP,11,11,11,11,11,11,11,2,2,2
8378,SP,10,10,10,10,10,10,10,1,1,1
8379,SP,11,11,11,11,11,11,11,2,1,2
8380,SP,10,10,10,10,10,10,10,0,0,0
8381,SP,10,11,11,11,11,11,11,2,3,2
8382,SP,11,10,10,10,10,10,10,1,1,1
8383,SP,10,10,11,11,11,11,11,2,2,2
8384,SP,11,11,11,11,11,11,11,2,2,2
8385,SP,10,10,10,10,10,10,10,1,1,1
8386,SP,10,11,11,11,11,11,11,2,2,2
8387,SP,11,10,10,10,10,10,10,1,2,1
8388,SP,10,10,10,10,10,11,11,2,1,2
8389,SP,11,11,11,11,11,11,10,2,2,2
8390,SP,11,10,10,11,11,11,10,1,1,1
8391,SP,11,11,11,11,11,11,11,2,2,2
8392,SP,10,10,10,10,10,10,10,0,1,0
8393,SP,10,11,11,11,11,11,11,2,2,2
8394,SP,10,10,10,10,10,10,10,1,1,1
8395,SP,11,11,11,11,11,11,11,2,3,2
8396,SP,11,11,11,11,11,11,11,2,2,2
8397,SP,10,10,10,10,10,10,10,1,1,1
8398,SP,11,11,11,11,11,11,11,2,2,2
8399,SP,10,10,10,10,10,10,10,1,0,1
8400,SP,11,11,11,11,11,11,11,2,2,2
8401,SP,10,10,10,10,10,10,10,1,1,1
8402,SP,10,11,11,11,11,11,11,2,2,2
8403,SP,11,11,11,11,11,11,11,2,2,2
8404,SP,10,10,10,10,10,10,10,1,1,1
8405,SP,11,11,11,11,11,11,10,2,2,2
8406,SP,10,10,10,10,10,10,10,1,1,1
8407,SP,10,11,11,11,11,11,11,2,2,2
8408,SP,11,11,10,10,10,10,10,1,1,1
8409,SP,10,11,10,11,11,11,11,2,2,2
8410,SP,11,11,11,11,11,11,11,2,2,2
8411,SP,10,10,10,10,10,10,10,1,1,1
8412,SP,10,11,11,11,11,11,11,2,2,2
8413,SP,11,11,10,10,10,10,10,1,1,1
8414,SP,10,10,10,10,10,11,11,2,2,2
8415,SP,11,11,11,11,11,11,11,1,2,1
8416,SP,10,10,10,10,10,10,10,2,1,1
8417,SP,11,11,11,11,11,11,11,2,2,2
8418,SP,10,10,10,10,10,10,10,0,1,0
8419,SP,10,10,11,11,11,11,11,2,2,2
8420,SP,11,11,11,11,11,11,11,2,2,2
8421,SP,10,10,10,10,10,10,10,1,1,1
8422,SP,11,11,11,11,11,11,11,2,2,2
8423,SP,10,10,10,10,10,10,10,1,1,1
8424,SP,11,11,11,11,11,11,11,2,2,2
8425,SP,10,10,10,10,10,10,10,1,1,1
8426,SP,10,10,10,10,10,11,10,2,2,2
8427,SP,10,10,10,10,10,11,11,1,1,1
8428,SP,11,11,11,11,11,11,11,1,2,1
8429,SP,11,11,11,11,11,11,11,2,2,2
8430,SP,10,11,11,11,11,11,11,2,2,2
8431,SP,11,10,10,10,10,10,11,2,1,2
8432,SP,10,10,10,10,10,10,10,1,1,1
8433,SP,10,10,10,10,11,11,11,2,2,2
8434,SP,10,10,10,10,10,10,10,1,1,1
8435,SP,11,11,11,11,11,11,11,2,2,2
8436,SP,11,11,11,11,11,11,11,2,2,2
8437,SP,10,10,10,10,10,10,10,1,1,1
8438,SP,11,11,11,11,11,11,11,2,2,2
8439,SP,10,10,10,10,10,10,10,1,1,1
8440,SP,11,11,11,11,11,11,11,2,2,2
8441,SP,10,10,10,10,10,10,10,1,1,1
8442,SP,11,11,11,11,11,11,11,2,2,2
8443,SP,11,11,11,11,11,11,11,2,2,2
8444,SP,10,10,10,10,10,10,10,1,1,1
8445,SP,10,11,11,11,11,11,11,2,2,2
8446,SP,10,10,10,10,10,10,10,1,1,1
8447,SP,10,11,11,11,11,11,11,2,2,2
8448,SP,11,11,10,10,10,10,10,1,1,1
8449,SP,10,11,11,11,11,11,11,2,2,2
8450,SP,11,11,11,11,11,11,11,2,2,2
8451,SP,10,10,10,10,10,10,10,1,1,1
8452,SP,10,10,11,10,10,11,11,2,2,2
8453,SP,11,11,11,11,11,11,10,1,2,1
8454,SP,10,10,10,10,10,10,10,1,1,1
8455,SP,11,11,11,11,10,10,10,1,1,1
8456,SP,10,10,10,11,11,11,11,2,2,2
8457,SP,11,11,11,11,11,11,11,2,2,2
8458,SP,10,10,10,10,10,10,10,1,1,1
8459,SP,10,11,11,11,11,11,11,2,2,2
8460,SP,11,11,11,11,11,10,10,1,1,1
8461,SP,10,10,10,10,10,10,11,1,1,1
8462,SP,11,11,11,11,11,10,10,2,1,1
8463,SP,10,10,10,10,10,11,10,2,2,2
8464,SP,11,11,11,11,11,11,11,2,2,2
8465,SP,11,10,10,10,10,10,10,0,1,0
8466,SP,10,10,10,10,10,11,11,2,2,2
8467,SP,11,11,11,11,11,11,10,1,2,1
8468,SP,10,10,10,10,10,10,10,1,1,1
8469,SP,11,11,11,11,11,11,11,2,2,2
8470,SP,10,10,10,10,10,10,10,1,1,1
8471,SP,11,11,11,11,11,11,11,2,2,2
8472,SP,10,10,10,10,10,10,10,0,0,0
8473,SP,11,11,11,11,11,11,11,3,2,3
8474,SP,10,10,10,10,10,10,10,1,1,1
8475,SP,11,11,11,11,11,11,11,2,3,2
8476,SP,11,11,11,11,11,11,11,2,2,2
8477,SP,10,10,10,10,10,10,10,1,1,1
8478,SP,10,11,11,11,11,11,11,2,2,2
8479,SP,11,10,10,10,10,10,10,1,1,1
8480,SP,10,10,11,11,11,11,11,2,2,2
8481,SP,11,11,11,10,10,10,10,1,1,1
8482,SP,10,10,10,11,11,11,11,2,2,2
8483,SP,11,11,11,11,11,11,11,2,2,2
8484,SP,10,10,10,10,10,10,10,1,1,1
8485,SP,10,11,11,11,11,11,11,2,2,2
8486,SP,11,11,11,11,11,11,10,1,1,1
8487,SP,10,10,10,10,10,10,10,1,1,1
8488,SP,11,11,11,11,11,11,11,2,2,2
8489,SP,10,10,10,10,10,10,10,1,1,1
8490,SP,11,11,11,11,11,11,11,2,2,2
8491,SP,10,10,10,10,10,10,10,0,0,0
8492,SP,10,11,11,11,11,11,11,2,2,2
8493,SP,11,11,11,11,11,11,10,2,2,2
8494,SP,11,11,11,11,11,11,10,2,2,2
8495,SP,11,11,11,11,11,11,11,2,2,2
8496,SP,10,10,10,10,10,10,10,1,1,1
8497,SP,11,11,11,11,11,11,11,2,2,2
8498,SP,10,10,10,10,10,10,10,0,1,0
8499,SP,11,11,11,11,11,11,11,3,3,3
8500,SP,11,11,11,10,10,10,10,1,1,1
8501,SP,10,11,11,11,11,11,11,2,2,2
8502,SP,11,11,11,11,11,11,11,2,2,2
8503,SP,10,10,10,10,10,10,10,1,1,1
8504,SP,10,11,11,11,11,11,11,2,2,2
8505,SP,11,11,10,11,10,10,10,1,1,1
8506,SP,10,10,10,10,11,11,11,2,2,2
8507,SP,11,11,11,10,10,10,11,1,1,1
8508,SP,10,10,11,11,11,11,11,2,2,2
8509,SP,11,11,11,11,11,11,11,2,1,2
8510,SP,10,10,10,10,10,10,10,1,1,1
8511,SP,10,11,11,11,11,11,11,2,2,2
8512,SP,11,11,11,11,10,10,10,1,1,1
8513,SP,10,10,10,10,10,11,10,2,1,2
8514,SP,11,11,11,11,11,10,10,1,1,1
8515,SP,10,10,10,10,11,11,10,2,2,2
8516,SP,11,11,11,11,11,11,11,2,2,2
8517,SP,10,10,10,10,10,10,10,1,1,1
8518,SP,10,10,10,10,10,11,11,2,2,2
8519,SP,11,11,11,11,11,11,11,2,1,2
8520,SP,10,10,10,10,10,10,10,1,2,1
8521,SP,11,11,11,11,11,11,11,2,1,2
8522,SP,10,10,10,10,10,10,10,1,1,1
8523,SP,11,11,11,11,11,11,11,2,2,2
8524,SP,10,10,10,10,10,10,10,1,1,1
8525,SP,11,11,11,11,11,11,11,2,1,2
8526,SP,10,10,10,10,10,10,10,1,1,1
8527,SP,11,11,11,11,11,11,11,2,2,2
8528,SP,11,11,11,11,11,11,11,2,2,2
8529,SP,10,10,10,10,10,10,10,1,1,1
8530,SP,11,11,11,11,11,11,11,2,2,2
8531,SP,10,10,10,10,10,10,10,0,1,1
8532,SP,11,11,11,11,11,11,11,2,2,2
8533,SP,10,10,10,10,10,10,10,1,1,1
8534,SP,10,11,11,11,11,11,11,2,2,2
8535,SP,11,11,11,11,11,11,11,2,2,2
8536,SP,10,10,10,10,10,10,10,1,1,1
8537,SP,10,11,11,11,11,11,11,2,2,2
8538,SP,11,11,11,11,10,10,10,1,1,1
8539,SP,10,10,10,10,10,10,10,2,2,2
8540,SP,11,11,11,11,11,10,10,1,1,1
8541,SP,10,10,10,10,11,11,11,2,2,2
8542,SP,11,11,11,11,11,11,11,2,2,2
8543,SP,10,10,10,10,10,10,10,1,1,1
8544,SP,10,10,10,10,10,11,11,2,1,2
8545,SP,11,11,11,11,11,11,11,2,2,2
8546,SP,10,10,10,10,10,10,10,1,2,1
8547,SP,11,11,11,11,11,11,11,2,1,2
8548,SP,10,10,10,10,10,10,10,1,2,1
8549,SP,11,11,11,11,11,11,11,2,2,2
8550,SP,10,10,10,10,10,10,10,1,1,1
8551,SP,10,10,10,10,10,10,10,2,2,2
8552,SP,11,11,11,11,11,11,11,2,2,2
8553,SP,11,10,10,10,10,10,11,1,1,1
8554,SP,11,11,11,11,11,11,11,2,2,2
8555,SP,10,10,10,10,10,11,10,1,2,1
8556,SP,11,11,11,11,11,11,11,2,2,2
8557,SP,10,10,10,10,10,10,10,1,1,1
8558,SP,10,11,11,11,11,11,11,2,2,2
8559,SP,10,10,10,10,10,10,10,1,1,1
8560,SP,11,11,11,11,11,11,11,2,2,2
8561,SP,11,11,11,11,11,11,11,2,2,2
8562,SP,10,10,10,10,10,10,10,1,1,1
8563,SP,11,11,11,11,11,11,11,2,2,2
8564,SP,10,10,10,10,10,10,10,0,0,0
8565,SP,10,11,11,11,11,11,11,2,2,2
8566,SP,11,11,10,10,10,10,10,1,1,1
8567,SP,10,11,10,11,11,11,10,2,2,2
8568,SP,11,11,11,11,11,11,11,2,2,2
8569,SP,10,10,10,10,10,10,10,1,1,1
8570,SP,10,10,10,10,11,11,11,2,2,2
8571,SP,11,11,11,11,11,11,11,1,1,1
8572,SP,10,10,10,10,10,10,10,1,2,1
8573,SP,11,11,11,11,11,11,11,2,2,2
8574,SP,10,10,10,10,10,10,11,1,1,1
8575,SP,11,11,11,11,11,11,11,2,2,2
8576,SP,10,10,10,10,10,10,10,1,1,1
8577,SP,11,11,11,11,11,11,11,2,2,2
8578,SP,10,10,10,10,10,10,10,1,1,1
8579,SP,11,11,11,11,11,11,11,3,3,3
8580,SP,11,11,11,11,11,11,11,2,1,2
8581,SP,10,10,10,10,10,10,10,1,1,1
8582,SP,11,11,11,11,11,11,11,2,1,2
8583,SP,10,10,10,10,10,10,10,1,1,1
8584,SP,10,11,11,11,11,11,11,2,2,2
8585,SP,11,11,11,10,10,10,10,1,1,1
8586,SP,10,10,11,11,11,11,11,2,2,2
8587,SP,11,11,11,11,11,11,11,2,2,2
8588,SP,10,10,10,10,10,10,10,1,1,1
8589,SP,10,10,10,10,11,11,11,2,2,2
8590,SP,11,11,11,11,11,10,10,1,1,1
8591,SP,10,10,10,10,10,10,11,2,1,2
8592,SP,11,11,11,11,11,11,11,2,2,2
8593,SP,10,10,10,10,10,10,10,1,1,1
8594,SP,11,11,11,11,11,11,11,2,2,2
8595,SP,10,10,10,10,10,10,10,0,0,0
8596,SP,11,11,11,11,11,11,11,3,3,3
8597,SP,11,10,10,10,10,10,10,1,1,1
8598,SP,11,11,11,11,11,11,11,2,2,2
8599,SP,11,11,11,11,11,11,11,2,2,2
8600,SP,10,10,10,10,10,10,10,1,1,1
8601,SP,10,11,11,11,11,11,11,2,2,2
8602,SP,11,10,10,10,10,10,10,1,1,1
8603,SP,10,10,10,10,11,11,11,2,2,2
8604,SP,11,11,11,11,11,11,11,2,2,2
8605,SP,10,10,10,10,10,10,10,1,1,1
8606,SP,11,11,11,11,11,11,11,2,2,2
8607,SP,10,10,10,10,10,10,10,0,0,0
8608,SP,11,11,11,11,11,11,11,2,2,2
8609,SP,10,10,10,10,10,10,10,1,1,1
8610,SP,11,11,11,11,11,11,11,2,2,2
8611,SP,11,11,11,11,11,11,11,2,2,2
8612,SP,10,10,10,10,10,10,10,1,1,1
8613,SP,11,11,11,11,11,11,11,2,2,2
8614,SP,10,10,10,10,10,10,10,0,1,0
8615,SP,10,11,11,11,11,11,11,2,2,2
8616,SP,11,11,10,10,10,10,10,1,1,1
8617,SP,10,10,11,11,11,11,11,2,2,2
8618,SP,11,11,11,11,11,11,11,2,2,2
8619,SP,10,10,10,10,10,10,10,0,0,0
8620,SP,10,11,11,11,11,11,11,2,2,2
8621,SP,11,11,11,11,11,11,11,1,1,1
8622,SP,10,10,10,10,10,11,11,2,2,2
8623,SP,11,11,11,11,11,11,11,2,2,2
8624,SP,10,10,10,10,10,10,10,1,1,1
8625,SP,11,11,11,10,10,11,11,2,2,2
8626,SP,10,10,10,10,10,10,10,1,1,1
8627,SP,11,11,11,11,11,11,11,2,2,2
8628,SP,10,10,10,10,10,10,10,1,1,1
8629,SP,11,11,11,11,11,11,11,2,2,2
8630,SP,11,11,11,11,11,11,11,2,2,2
8631,SP,10,10,10,10,10,10,10,1,1,1
8632,SP,11,11,11,11,11,11,11,2,1,2
8633,SP,10,10,10,10,10,10,10,1,1,1
8634,SP,11,11,11,11,11,11,11,2,2,2
8635,SP,10,10,10,10,10,10,10,1,1,1
8636,SP,11,11,11,11,11,11,11,3,3,3
8637,SP,11,11,11,11,11,11,11,2,2,2
8638,SP,10,10,10,10,10,10,10,1,1,1
8639,SP,11,11,11,11,11,11,11,2,2,2
8640,SP,11,10,10,10,10,10,10,0,1,0
8641,SP,10,10,10,10,11,11,11,2,2,2
8642,SP,11,11,11,11,10,10,10,1,1,1
8643,SP,10,10,10,11,11,11,11,2,2,2
8644,SP,11,11,11,11,11,11,11,2,2,2
8645,SP,10,10,10,10,10,10,10,0,1,0
8646,SP,10,10,10,10,10,11,11,2,2,2
8647,SP,11,11,11,11,11,10,10,1,1,1
8648,SP,10,10,10,10,10,11,11,2,2,2
8649,SP,11,11,11,11,11,11,11,2,1,1
8650,SP,10,10,10,10,10,10,10,1,1,1
8651,SP,11,11,11,11,11,11,11,2,3,2
8652,SP,10,10,10,10,10,10,10,0,1,0
8653,SP,11,11,11,11,11,11,11,2,2,2
8654,SP,11,10,10,10,10,10,10,1,1,1
8655,SP,10,11,11,11,11,11,11,2,2,2
8656,SP,11,11,11,11,11,11,11,2,2,2
8657,SP,10,10,10,10,10,10,10,1,1,1
8658,SP,10,11,10,10,11,11,11,2,2,2
8659,SP,11,11,11,11,10,10,10,1,1,1
8660,SP,10,10,10,11,11,11,11,2,2,2
8661,SP,11,11,11,10,10,10,10,1,1,1
8662,SP,10,10,10,11,11,11,11,2,2,2
8663,SP,11,11,11,11,11,11,11,2,1,2
8664,SP,10,10,10,10,10,10,10,1,1,1
8665,SP,10,11,11,11,11,11,11,2,2,2
8666,SP,11,11,11,11,11,10,10,1,1,1
8667,SP,10,10,10,10,10,10,10,1,1,1
8668,SP,11,11,11,11,11,11,11,2,2,2
8669,SP,10,10,10,10,10,10,10,1,1,1
8670,SP,11,11,11,11,11,11,11,2,2,2
8671,SP,10,10,10,10,10,10,10,0,0,0
8672,SP,10,11,11,11,11,11,11,2,2,2
8673,SP,10,10,10,10,10,10,10,1,1,1
8674,SP,11,11,11,11,11,11,11,2,2,2
8675,SP,11,11,11,11,11,11,11,2,2,2
8676,SP,10,10,10,10,10,10,10,1,1,1
8677,SP,11,11,11,11,11,11,11,2,2,2
8678,SP,10,10,10,10,10,10,10,1,1,1
8679,SP,10,11,11,11,11,11,11,2,2,2
8680,SP,11,10,10,10,10,10,10,1,1,1
8681,SP,10,11,11,11,11,11,11,2,3,2
8682,SP,11,11,11,11,11,11,11,2,2,2
8683,SP,10,10,10,10,10,10,10,1,1,1
8684,SP,10,11,11,11,11,11,11,2,2,2
8685,SP,11,10,10,10,10,10,10,1,1,1
8686,SP,10,10,10,11,11,11,11,2,2,2
8687,SP,11,11,11,10,10,10,10,1,1,1
8688,SP,10,10,11,11,11,11,11,2,2,2
8689,SP,11,11,11,11,11,11,11,2,2,2
8690,SP,10,10,10,10,10,10,10,0,1,1
8691,SP,10,11,11,11,11,11,11,2,2,2
8692,SP,11,11,11,11,10,10,10,1,1,1
8693,SP,10,10,10,10,10,11,11,2,2,2
8694,SP,11,11,11,11,11,11,11,2,2,2
8695,SP,10,10,10,10,10,11,11,2,2,2
8696,SP,11,11,11,11,11,11,11,2,2,2
8697,SP,10,10,10,10,10,10,10,1,1,1
8698,SP,10,10,11,10,10,11,11,2,2,2
8699,SP,11,11,11,11,11,11,11,2,2,2
8700,SP,11,10,10,10,10,10,10,1,1,1
8701,SP,11,11,11,11,11,11,10,2,2,2
8702,SP,10,10,10,10,10,10,10,1,1,1
8703,SP,11,11,11,11,11,11,11,2,2,2
8704,SP,10,10,10,10,10,10,10,0,0,0
8705,SP,11,11,11,11,11,11,11,2,2,2
8706,SP,10,10,10,10,10,10,10,1,1,1
8707,SP,11,11,11,11,11,11,11,2,2,2
8708,SP,11,11,11,11,11,11,11,2,2,2
8709,SP,10,10,10,10,10,10,10,1,1,1
8710,SP,11,11,11,11,11,11,11,2,2,2
8711,SP,10,10,10,10,10,10,10,0,1,0
8712,SP,10,11,11,11,11,11,11,3,3,3
8713,SP,11,11,11,10,10,10,10,1,1,1
8714,SP,10,10,10,10,11,11,11,2,2,2
8715,SP,11,11,11,11,11,11,11,2,2,2
8716,SP,10,10,10,10,10,10,10,1,1,1
8717,SP,10,10,11,10,10,11,11,2,2,2
8718,SP,11,11,11,11,11,11,11,2,2,2
8719,SP,10,10,10,10,10,10,10,1,1,1
8720,SP,11,11,11,11,11,11,11,2,2,2
8721,SP,10,10,10,10,10,10,10,1,1,1
8722,SP,11,11,11,11,11,11,11,2,2,2
8723,SP,10,10,10,10,10,10,10,1,1,1
8724,SP,10,10,10,10,10,11,11,2,2,2
8725,SP,11,11,11,11,11,11,11,2,2,2
8726,SP,11,10,10,10,10,10,10,1,1,1
8727,SP,10,11,11,11,11,11,11,2,2,2
8728,SP,10,10,10,10,10,11,11,1,2,1
8729,SP,11,11,11,11,11,11,11,2,2,2
8730,SP,10,10,10,10,10,10,10,1,1,1
8731,SP,10,10,10,10,10,11,11,2,2,2
8732,SP,10,10,10,10,10,10,11,1,2,1
8733,SP,11,11,11,11,11,11,11,2,2,2
8734,SP,11,11,11,11,11,11,11,2,2,2
8735,SP,10,10,10,10,10,10,11,1,1,1
8736,SP,11,11,11,10,10,11,11,2,2,2
8737,SP,10,10,10,10,10,10,10,1,1,1
8738,SP,11,11,11,11,11,11,11,2,2,2
8739,SP,10,10,10,10,10,10,10,1,1,1
8740,SP,11,11,11,11,11,11,11,2,2,2
8741,SP,11,11,11,11,11,11,11,2,2,2
8742,SP,10,10,10,10,10,10,10,1,1,1
8743,SP,11,11,11,11,11,11,11,2,2,2
8744,SP,10,10,10,10,10,10,10,0,0,0
8745,SP,11,11,11,11,11,11,11,2,2,2
8746,SP,10,10,10,10,10,10,10,1,1,1
8747,SP,10,11,11,11,11,11,11,2,3,2
8748,SP,11,11,11,11,11,11,11,2,2,2
8749,SP,10,10,10,10,10,10,10,1,1,1
8750,SP,10,11,11,10,11,11,11,2,2,2
8751,SP,11,10,10,10,10,10,10,1,1,1
8752,SP,10,10,10,10,11,11,11,2,2,2
8753,SP,11,11,11,11,11,10,10,1,1,1
8754,SP,10,10,10,10,10,11,11,2,2,2
8755,SP,11,11,11,11,11,11,11,2,2,2
8756,SP,10,10,10,10,10,10,10,0,0,0
8757,SP,10,11,11,11,11,11,11,2,2,2
8758,SP,10,10,10,10,10,10,10,1,1,1
8759,SP,11,11,11,11,11,11,11,2,2,2
8760,SP,11,11,11,11,11,11,11,2,2,2
8761,SP,10,10,10,10,10,10,10,1,1,1
8762,SP,11,11,11,11,11,11,11,2,2,2
8763,SP,10,10,10,10,10,10,10,0,1,1
8764,SP,11,11,11,11,11,11,11,3,2,3
8765,SP,11,10,10,10,10,10,10,1,1,1
8766,SP,10,10,11,11,11,11,11,2,3,3
8767,SP,11,11,11,11,11,11,11,2,2,2
8768,SP,11,10,10,10,10,10,10,1,1,1
8769,SP,10,10,11,10,11,11,11,2,2,2
8770,SP,11,11,11,11,10,10,10,1,1,1
8771,SP,10,10,10,10,10,11,11,2,2,2
8772,SP,11,11,11,11,11,11,11,2,1,2
8773,SP,10,10,10,10,10,11,10,1,2,2
8774,SP,11,11,11,11,11,11,11,2,2,2
8775,SP,10,10,10,10,10,10,10,1,1,1
8776,SP,10,10,10,10,10,11,11,2,2,2
8777,SP,11,11,11,11,11,11,11,2,2,2
8778,SP,10,10,10,10,10,10,10,1,1,1
8779,SP,11,11,11,11,11,10,11,1,2,1
8780,SP,10,10,10,11,11,11,11,2,2,2
8781,SP,11,11,11,11,11,11,11,2,2,2
8782,SP,10,10,10,10,10,10,10,1,1,1
8783,SP,10,11,11,10,10,11,11,2,2,2
8784,SP,11,11,11,11,11,11,11,2,2,2
8785,SP,10,10,10,10,10,10,11,1,1,1
8786,SP,11,11,11,11,11,10,10,1,1,1
8787,SP,10,10,10,10,10,11,11,2,2,2
8788,SP,11,11,11,11,11,11,11,2,2,2
8789,SP,10,10,10,10,10,10,10,1,1,1
8790,SP,10,11,11,11,11,11,11,2,2,2
8791,SP,11,11,11,11,11,10,10,1,1,1
8792,SP,10,10,10,10,10,10,10,1,2,1
8793,SP,11,11,11,11,11,11,11,2,1,2
8794,SP,10,10,10,10,10,10,10,1,2,1
8795,SP,11,11,11,11,11,11,11,2,2,2
8796,SP,10,10,10,10,10,10,10,1,1,1
8797,SP,10,10,10,10,11,11,11,2,2,2
8798,SP,10,10,10,10,10,10,10,1,1,1
8799,SP,11,11,11,11,11,11,11,2,2,2
8800,SP,11,11,11,11,11,11,11,2,2,2
8801,SP,10,10,10,10,10,10,10,1,1,1
8802,SP,11,11,11,11,11,11,11,2,1,2
8803,SP,10,10,10,10,10,10,10,1,1,1
8804,SP,11,11,11,11,11,11,11,2,2,2
8805,SP,10,10,10,10,10,10,10,1,1,1
8806,SP,10,11,11,11,11,11,11,2,2,2
8807,SP,11,11,11,11,11,11,11,2,2,2
8808,SP,10,10,10,10,10,10,10,1,1,1
8809,SP,10,11,11,10,11,11,11,2,2,2
8810,SP,11,11,11,11,11,10,10,1,1,1
8811,SP,10,10,10,10,11,11,11,2,2,2
8812,SP,11,10,10,10,10,10,10,1,1,1
8813,SP,10,11,11,11,11,11,11,2,2,2
8814,SP,11,11,11,11,11,11,11,2,2,2
8815,SP,10,10,10,10,10,10,10,1,1,1
8816,SP,10,11,11,11,11,11,11,2,2,2
8817,SP,11,11,11,11,10,10,10,1,1,1
8818,SP,10,10,10,10,10,10,11,2,2,2
8819,SP,11,11,11,11,11,11,11,2,2,2
8820,SP,10,10,10,10,10,10,10,1,2,1
8821,SP,11,11,11,11,11,11,11,2,2,2
8822,SP,11,10,10,10,10,10,10,1,1,1
8823,SP,10,10,10,10,10,11,11,2,2,2
8824,SP,10,10,10,10,10,10,11,1,2,1
8825,SP,11,11,11,11,11,11,10,2,2,2
8826,SP,11,11,11,11,11,11,11,2,2,2
8827,SP,10,10,10,10,10,10,10,1,1,1
8828,SP,11,11,11,10,10,11,11,2,2,2
8829,SP,10,10,10,10,10,10,10,1,1,1
8830,SP,11,11,11,10,10,11,11,2,2,2
8831,SP,10,10,10,10,10,10,10,1,1,1
8832,SP,11,11,11,11,11,11,11,2,3,2
8833,SP,11,11,11,11,11,11,11,2,2,2
8834,SP,10,10,10,10,10,10,10,1,1,1
8835,SP,11,11,11,11,11,11,11,2,2,2
8836,SP,10,10,10,10,10,10,10,0,0,0
8837,SP,11,11,11,11,11,11,11,3,3,3
8838,SP,10,10,10,10,10,10,10,1,1,1
8839,SP,10,11,11,11,11,11,11,2,3,2
8840,SP,11,11,11,11,11,11,11,2,2,2
8841,SP,10,10,10,10,10,10,10,1,1,1
8842,SP,10,11,11,11,11,11,11,2,2,2
