,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
6626,MG,94137220,238098419,3097957828,47468268789.0,351590.83,4665,4649,339897.55,19578877598,23911904592,96202263,67486267,47566541833.0,94202835,216000000000.0,240486685,3149940288,232000000000.0,47324475781.0,274463040,253908046,449000000000.0,208000000000.0,31.7,213.87,245.57
6627,MG,108447855,158839530,2052501186,43745944533.0,326827.29,4484,4470,325470.6,21311555681,14625061109,100227857,67539978,44763178891.0,103604954,212000000000.0,158096351,1996690023,229000000000.0,45495882959.0,272989776,256463886,470000000000.0,219000000000.0,30.52,218.62,249.14000000000001
6628,MG,118694112,219117484,2927305116,53039656304.0,337957.83,4830,4856,346069.76,25576691725,20200446701,117979220,76913466,53211181907.0,111244392,225000000000.0,194347430,2734638839,246000000000.0,52360352076.0,287068670,267950200,490000000000.0,229000000000.0,32.07,227.99,260.06
6629,MG,93698771,200214358,2383836901,44079227517.0,346371.33,4674,4678,349319.42,18424269648,20546257427,95476454,65965370,45685505673.0,93567281,225000000000.0,221755178,2718769217,245000000000.0,45908332150.0,294187255,274758582,490000000000.0,227000000000.0,33.93,235.34,269.27
6630,MG,123971642,184594156,2345257117,50260773572.0,358657.55,4967,4964,360916.9,24076789150,17976382602,112232659,73784348,50181740660.0,114429600,231000000000.0,190291289,2393366999,251000000000.0,49775284841.0,294763480,274913674,500000000000.0,233000000000.0,34.83,232.0,266.83
6631,MG,100939313,257984013,3254025129,48841804032.0,345842.34,6178,6138,329123.36,21349848030,22369429282,108286417,72447314,49356042717.0,106274451,208000000000.0,226894540,2992019705,227000000000.0,50099739515.0,268921291,250132050,449000000000.0,209000000000.0,31.67,213.12,244.79000000000002
6632,MG,102771439,159145781,1889176498,42450199283.0,326870.67,5748,5797,344600.21,20754820099,15928165853,100349444,62840379,45144405240.0,97867003,226000000000.0,178522221,2227322448,248000000000.0,44762383205.0,296613593,277907378,500000000000.0,234000000000.0,31.55,235.06,266.61
6633,MG,120135628,207562421,2802934134,53770821911.0,363463.39,4961,4944,358481.12,25239505442,18259552295,122848284,76852786,51572108394.0,117167296,227000000000.0,197664799,2470858473,247000000000.0,50880715591.0,289411668,270193042,494000000000.0,231000000000.0,32.5,229.91,262.40999999999997
6634,MG,93957620,228104626,2724913873,45830356284.0,358222.0,5194,5212,362120.79,18678357170,22496585451,93677937,63514847,46693894808.0,87912827,232000000000.0,241928746,3048928762,250000000000.0,46611950140.0,299883790,278004426,490000000000.0,228000000000.0,34.32,234.25,268.57
6635,MG,114244435,185868349,2270185007,47264271085.0,345347.71,6497,6490,343985.5,22405369080,16458749633,108843922,67539315,46211632114.0,102404538,221000000000.0,179387324,2220067986,239000000000.0,46183894751.0,282263396,263403000,480000000000.0,224000000000.0,31.67,222.93,254.60000000000002
6636,MG,109683073,227942774,3176762555,52432016099.0,336750.01,10876,11164,326231.87,23517957394,20653434268,114044719,79207935,52477846491.0,112720974,215000000000.0,196248558,2889630822,231000000000.0,52410451235.0,270634927,253512378,467000000000.0,219000000000.0,30.74,220.08,250.82000000000002
6637,MG,92464149,172143217,2197882522,43164645599.0,342451.99,20128,19829,346346.68,17947248979,17724473689,90266806,59562008,44140702052.0,91165983,222000000000.0,201779259,2460930916,238000000000.0,44292940310.0,286875007,267915886,479000000000.0,223000000000.0,32.32,228.26,260.58
6638,MG,121877894,193743649,2555288565,51245660163.0,341766.76,10685,10887,355445.74,25013019916,17788769984,126132871,77902567,50607164242.0,117132993,234000000000.0,187497654,2437805407,252000000000.0,50670392353.0,297237704,278329422,505000000000.0,236000000000.0,32.05,235.01,267.06
6639,MG,86039640,238860557,2985859169,45434132735.0,356778.19,20728,20524,337469.59,18462721346,22506194782,92287833,61139952,45096316537.0,88333122,215000000000.0,241179113,3014171559,232000000000.0,45231441833.0,277888961,257602310,457000000000.0,212000000000.0,31.45,217.97,249.42
6640,MG,112277052,168662926,2141139078,46101180470.0,331470.7,21683,21751,336492.38,22481877513,15451119330,107135933,64668153,45837327423.0,104516728,216000000000.0,167168275,2080663944,234000000000.0,46050683600.0,276820269,259643720,475000000000.0,222000000000.0,31.67,222.51,254.18
6641,MG,110111948,225881826,3062911311,53053826109.0,341760.78,18327,18331,345543.61,24740142154,21095760695,109150243,72882243,52776695160.0,109131055,227000000000.0,199444235,2742777798,247000000000.0,52579318471.0,288013478,269890782,493000000000.0,231000000000.0,33.53,231.51,265.03999999999996
6642,MG,76004038,198195372,2309149163,42123423666.0,350184.11,143805,145079,359403.77,17841167564,21022018000,81860301,58535040,45256845751.0,80762996,242000000000.0,238064832,2818219090,262000000000.0,45839233445.0,321086531,299653606,530000000000.0,247000000000.0,37.12,254.1,291.21999999999997
6643,MG,94704705,214575145,2489714044,46605285189.0,386165.44,81337,80020,384239.13,20649752146,18626977954,87184271,58542861,45234792942.0,85718662,243000000000.0,203067844,2385615557,261000000000.0,44240023484.0,307838321,286605592,510000000000.0,237000000000.0,35.22,235.39,270.61
6644,MG,80999424,256148182,3230612970,48119200720.0,364944.18,6536,6522,364032.1,21533094217,22643693492,90175950,60857379,50318644373.0,89455075,244000000000.0,223266456,2957220739,263000000000.0,50616892355.0,310223219,290848922,535000000000.0,252000000000.0,36.15,250.49,286.64
6645,MG,86639616,199487944,2419676549,46515038573.0,376730.61,3666,3607,374279.43,18400312616,21051963049,81734470,55007216,44849980559.0,79733159,236000000000.0,228137644,2721965149,254000000000.0,44717049440.0,309261934,287985488,507000000000.0,235000000000.0,34.44,242.67,277.11
6646,MG,49589360,26498630,121994923,61712991086.0,299980.19,71915,72327,299573.98,34358033421,638015149,46948152,36104677,61749109296.0,47086411,101000000000.0,26298283,121859158,109000000000.0,61783755380.0,123041665,114914800,418000000000.0,95224334003.0,7.22,148.87,156.09
6647,MG,47451200,26165106,131716108,74970580479.0,299359.76,69740,70734,299345.46,40993274998,650535233,48593166,39446212,75176528571.0,49605307,122000000000.0,26066445,143186638,130000000000.0,74920934267.0,145503926,135876664,418000000000.0,116000000000.0,6.45,156.56,163.01
6648,MG,56207033,26628902,134341682,95022699559.0,300632.32,90765,90241,301281.1,51423308231,657004550,56501982,38720698,95917403725.0,56363631,153000000000.0,25571575,133194774,165000000000.0,95975060349.0,179096371,167342630,424000000000.0,144000000000.0,6.79,168.35,175.14
6649,MG,66036005,28836617,151878316,98242903156.0,305293.4,135149,134269,311059.49,48355521290,700801170,62675292,44816684,91641076937.0,63234737,155000000000.0,29639202,141183717,164000000000.0,90019568400.0,181613366,169175426,441000000000.0,141000000000.0,9.52,166.59,176.11
6650,MG,127452964,99317581,770771681,23633697707.0,331990.19,339568,342314,357550.87,15889707443,4433730438,140290132,129863931,29344288389.0,140973461,186000000000.0,131554137,962781460,203000000000.0,30667554224.0,253507327,237212234,508000000000.0,189000000000.0,21.29,193.12,214.41
6651,MG,110059474,213371248,1680384798,40340268193.0,344192.05,151083,148379,319982.9,17004737352,12676489580,108242956,137947702,37316335166.0,107958845,202000000000.0,195557260,1788273182,222000000000.0,36899295483.0,267039201,251038830,455000000000.0,205000000000.0,30.53,198.0,228.53
6652,MG,86264935,167333023,1872932454,39391038060.0,340020.77,120928,121660,342592.78,18268839969,14554777808,82923582,55880733,41238460300.0,83815236,220000000000.0,170758036,1994029903,238000000000.0,41417080890.0,285245891,267074696,484000000000.0,215000000000.0,30.39,215.61,246.0
6653,MG,76909978,235233328,2464359536,38911783656.0,342973.93,56449,55910,335792.19,14880658164,15802860848,75092516,58411302,38091627076.0,76442589,210000000000.0,193662597,2149556354,227000000000.0,37673735188.0,273930333,252810950,437000000000.0,191000000000.0,29.03,193.73,222.76
6654,MG,105259218,188607026,1883065776,38124099999.0,308149.83,81267,81169,326091.29,18596878850,13705776324,104477438,125627183,38470082135.0,106748327,216000000000.0,188311521,1922846012,234000000000.0,39428294493.0,281022420,264926116,489000000000.0,224000000000.0,31.35,212.62,243.97
6655,MG,74923738,185916358,2278616655,42202347720.0,356842.02,78351,79369,352443.73,16433452273,18697120760,74426414,48519640,42404504533.0,73806311,229000000000.0,218170861,2619638910,247000000000.0,42655517520.0,301601240,281762824,499000000000.0,219000000000.0,31.6,228.19,259.79
6656,MG,82149600,201101299,2253343331,42869094497.0,363052.01,40199,39065,370351.58,18907276095,17051817463,79130480,52671919,42831545548.0,80937230,237000000000.0,195706301,2290787131,256000000000.0,42645840154.0,305085649,284736312,512000000000.0,224000000000.0,30.96,227.54,258.5
6657,MG,71944134,265914450,3142040554,44002295981.0,358111.97,41036,41783,344528.32,16990884641,21909891419,70602109,48947826,43509877028.0,72246242,219000000000.0,236591631,2925136327,237000000000.0,43766257679.0,284349354,264645598,472000000000.0,205000000000.0,28.32,213.88,242.2
6658,MG,80843580,170842256,1982176675,40712275497.0,339935.0,45336,44579,350497.58,17843016537,15969168697,78350996,52653780,41840825127.0,77912880,229000000000.0,174131821,2217406012,248000000000.0,42244422160.0,295805899,276742256,496000000000.0,218000000000.0,31.72,225.32,257.03999999999996
6659,MG,102032660,201719178,2725838609,50693946260.0,357758.07,59364,59700,356381.21,22557652293,18275971323,105665545,71811763,48696460223.0,105664267,231000000000.0,192526432,2444212967,250000000000.0,48574341017.0,296169324,276872106,506000000000.0,229000000000.0,33.39,226.83,260.22
6660,MG,75172250,236015628,2754102766,43720415414.0,362602.99,42354,42103,365055.81,16470943837,22641614591,70569930,47297506,44247230265.0,71261619,229000000000.0,239732273,3011758906,252000000000.0,44446666976.0,300138008,278137426,492000000000.0,227000000000.0,32.82,226.99,259.81
6661,MG,90949833,189457825,2193230967,42588535678.0,351835.6,22256,24775,350782.49,18969032651,16180661784,85816939,57328215,42408727331.0,86586798,223000000000.0,182607084,2126439751,243000000000.0,43030047435.0,289466543,271532268,492000000000.0,232000000000.0,31.06,220.27,251.33
6662,MG,112240643,232012299,3088076055,52399733374.0,342193.31,20640,18023,341763.36,23398220716,20703416414,117305322,79543572,52679050779.0,118808072,221000000000.0,192719252,2797454600,242000000000.0,52303246663.0,285480248,266533162,487000000000.0,230000000000.0,31.46,220.19,251.65
6663,MG,77719359,184546954,2288043140,42525203332.0,356610.63,16087,16635,348000.49,16593256389,18980120414,77935148,51700771,42562681424.0,76672743,223000000000.0,213205366,2560550080,243000000000.0,43402181573.0,295125206,275526538,488000000000.0,227000000000.0,30.24,225.01,255.25
6664,MG,91239173,192966324,2252479697,44269297468.0,354643.18,21692,21156,366468.44,19928734066,17527944662,88933282,59082186,44903309760.0,89310869,235000000000.0,192274443,2318818691,258000000000.0,45783627798.0,303514773,283141628,510000000000.0,242000000000.0,31.81,228.96,260.77
6665,MG,78508930,251964930,3178376696,46161607775.0,357871.77,28981,29506,342651.09,18038000615,22874655924,82622262,56803653,45594149884.0,84841594,214000000000.0,235474617,3026786361,233000000000.0,46313781377.0,274387634,253979782,451000000000.0,209000000000.0,30.37,207.58,237.95000000000002
6666,MG,93328127,152795935,1946855195,41721711911.0,320756.12,56410,57602,326016.24,19189122331,14109011543,88983235,60371508,41788759983.0,87740108,217000000000.0,159664362,2025524437,238000000000.0,43272887595.0,281670953,265023892,481000000000.0,222000000000.0,30.55,218.39,248.94
6667,MG,105734410,216301325,2822442313,50381474043.0,348989.03,46931,45430,357669.48,22445296973,18734655980,104889212,71210809,49890999332.0,106996438,230000000000.0,199962923,2587894306,254000000000.0,50326617580.0,293583767,273779800,497000000000.0,232000000000.0,31.39,223.05,254.44
6668,MG,77598504,212363364,2497660906,43704997111.0,358051.97,33789,33561,361285.98,16512211204,21356380644,71947676,48399168,43938717338.0,72185499,233000000000.0,229811773,2911804548,259000000000.0,44909704649.0,309581081,289202270,511000000000.0,234000000000.0,33.97,237.42,271.39
6669,MG,87152738,192547708,2317314419,43721587435.0,365184.09,15822,15833,363655.22,19238428721,16533421004,84372089,56334051,42776966135.0,84027358,233000000000.0,191275566,2264998342,256000000000.0,43594985389.0,297488087,276549336,497000000000.0,228000000000.0,31.21,222.4,253.61
6670,MG,87746731,246021257,3177381270,48718356440.0,348919.32,7977,7994,330428.71,20977336424,20132181284,96679279,64348969,47977017365.0,95789064,211000000000.0,207471314,2775101385,231000000000.0,49390703514.0,272373971,254799748,466000000000.0,214000000000.0,30.64,213.63,244.26999999999998
6671,MG,81902643,166990880,2052857563,40886014112.0,340143.17,2086,2152,354213.91,16158935243,17311547183,74700864,48164745,41556445916.0,72474672,226000000000.0,195358690,2353531264,248000000000.0,42235445603.0,294051433,274013334,488000000000.0,222000000000.0,31.27,224.49,255.76000000000002
6672,MG,77650675,197806555,2375392789,42776563247.0,348994.77,2378,2284,355497.31,18599047919,16405044162,79467788,51926449,41424802612.0,79001804,231000000000.0,189964972,2227587811,257000000000.0,42269140048.0,300986260,282134440,510000000000.0,240000000000.0,32.33,229.45,261.78
6673,MG,69166196,237013929,2911821303,43020742021.0,362836.16,3951,3977,347602.49,15922489521,22158315350,69808777,47253920,42503485291.0,68952718,220000000000.0,249255469,3030965474,243000000000.0,42779814359.0,287062525,266575638,470000000000.0,218000000000.0,31.6,217.7,249.29999999999998
6674,MG,75632886,176947663,1956415399,37564387973.0,338830.51,6472,6593,340947.8,16483369337,14481764139,74860656,50121736,38099755351.0,75100958,220000000000.0,169843518,1948180239,241000000000.0,38849174784.0,284765626,266736904,485000000000.0,230000000000.0,31.74,219.72,251.46
6675,MG,75883630,226255759,2834477003,45860951168.0,346966.67,8343,8968,354436.06,19903203462,19471516848,76604484,52478721,44870213350.0,78984030,232000000000.0,197627251,2591039682,251000000000.0,45684398425.0,294725937,275026024,499000000000.0,233000000000.0,33.11,225.53,258.64
6676,MG,77630581,203877977,2506130389,44129220286.0,359784.28,12250,11489,366184.86,17115800322,21652820913,73961398,48937486,44922565480.0,73044212,235000000000.0,231834089,2937238498,258000000000.0,45443959287.0,310259197,289634170,515000000000.0,241000000000.0,34.81,240.22,275.03
6677,MG,83626466,197071421,2348015490,43961170194.0,367788.11,17220,17223,364567.88,19578915712,17050260741,80885244,51884582,42724485691.0,79730986,234000000000.0,192672650,2296729890,254000000000.0,43184312912.0,297590266,277015452,499000000000.0,234000000000.0,31.8,224.07,255.87
6678,MG,74223978,255249487,3205204105,47173048752.0,352831.71,28216,28341,343360.11,19812156275,20733316722,78554460,50722816,46285673740.0,76804305,221000000000.0,215261457,2823137010,242000000000.0,47065512639.0,283659228,265134940,486000000000.0,223000000000.0,32.4,222.58,254.98000000000002
6679,MG,75497034,176569151,2130936137,41431969541.0,351759.4,39409,40154,355563.84,16662607174,17660402739,74853243,49993865,41437468278.0,73971367,225000000000.0,200556794,2414786896,246000000000.0,42354649370.0,292972092,273859180,489000000000.0,224000000000.0,32.9,227.11,260.01
6680,MG,79164857,202956872,2379329352,43380368663.0,350761.97,63741,64397,356560.15,19453005848,16834322292,80240110,52338960,41860864510.0,79195330,232000000000.0,189641081,2242800956,253000000000.0,42924829478.0,298492141,278636806,504000000000.0,240000000000.0,31.69,228.22,259.91
6681,MG,71059620,234053020,2957994393,43490731575.0,355128.23,31299,29770,342820.5,16554737725,22504868736,66634431,45771592,42453317066.0,66611956,219000000000.0,242978663,3073347904,237000000000.0,42689635846.0,283146216,262847340,465000000000.0,218000000000.0,31.0,216.19,247.19
6682,MG,74908703,172313675,2031963431,39154576911.0,337108.33,17644,17735,337032.75,18016925467,14594257549,78110871,52078132,40614055587.0,78439406,219000000000.0,165037258,1992960018,236000000000.0,41081555860.0,281851893,264295136,483000000000.0,232000000000.0,28.87,220.05,248.92000000000002
6683,MG,75759933,219291932,2830373188,46206169617.0,345717.61,6723,6632,354564.6,20266277093,19017540666,76186166,50977970,45040898482.0,77432380,231000000000.0,200002800,2609189746,249000000000.0,45540567665.0,294133131,274252244,498000000000.0,237000000000.0,31.89,226.1,257.99
6684,MG,76566998,201688508,2485385985,42939257764.0,359044.69,499,488,363535.71,16751086355,20612976169,72275658,48906583,43631557487.0,72209399,234000000000.0,232534134,2869746048,250000000000.0,44403462706.0,305967380,285914510,508000000000.0,241000000000.0,34.22,238.07,272.28999999999996
6685,MG,80765093,190987369,2315562675,42808655036.0,363280.17,839,839,360579.44,18803318704,16621296267,77716501,50884536,41908948103.0,77260435,233000000000.0,189268577,2282770285,250000000000.0,42950606053.0,297501774,277690924,500000000000.0,238000000000.0,31.28,225.87,257.15
6686,MG,73466378,255257219,3199174962,45916786157.0,353508.06,769,769,345022.91,19374782780,20847856233,74563493,50017454,46133350530.0,74738039,221000000000.0,214246049,2804660591,237000000000.0,46405135566.0,283685486,264247032,483000000000.0,230000000000.0,32.56,221.95,254.51
6687,MG,77045645,172072064,2100920532,41133916069.0,349763.38,140,144,352756.46,16803584450,17592288315,73188965,49159309,41632242788.0,74730304,223000000000.0,199744970,2400123065,240000000000.0,42094153770.0,290879977,271356764,486000000000.0,233000000000.0,31.73,226.09,257.82
6688,MG,79437406,193990910,2411255498,43194920954.0,348855.23,787,783,359279.63,19596884014,16835319426,82390934,52446420,42727594606.0,79488670,233000000000.0,194582027,2318671460,253000000000.0,43474930998.0,302168757,283270624,513000000000.0,247000000000.0,32.18,233.02,265.2
6689,MG,69989607,235936333,3001667285,44268572295.0,361212.96,687,695,346883.24,16474643329,23143572713,67476507,47062997,43164363658.0,68052198,221000000000.0,247697131,3123957808,243000000000.0,43526717157.0,286953936,265370840,471000000000.0,215000000000.0,32.2,219.4,251.60000000000002
6690,MG,73847867,173069182,2073891027,39713658211.0,339377.72,164,157,338036.56,17562191983,14803266646,76843647,50176996,40827983413.0,77942524,218000000000.0,161996118,2005900300,238000000000.0,41631947411.0,282418516,265246170,482000000000.0,219000000000.0,31.7,220.57,252.26999999999998
6691,MG,77146585,215867565,2792783059,46388354085.0,346172.83,729,728,357272.53,20191810296,19242263311,79664884,52714695,46096586289.0,80046494,231000000000.0,198182546,2577612940,249000000000.0,46289176465.0,294252683,274665608,501000000000.0,230000000000.0,31.67,227.7,259.37
6692,MG,94095745,208144160,2583607914,45542385978.0,363716.37,2823,2823,364529.48,18223266736,22153291605,85084364,57753999,45815977965.0,85088746,233000000000.0,231201348,2955994818,250000000000.0,46279178455.0,307014182,286357554,505000000000.0,229000000000.0,33.88,238.21,272.09000000000003
6693,MG,106310832,187735474,2353016223,46855042917.0,358758.72,220,220,359264.3,22209797030,17338017571,99777951,69277978,46328055580.0,98771802,232000000000.0,189139967,2363632423,247000000000.0,47224101909.0,296059786,276103688,500000000000.0,234000000000.0,32.49,227.17,259.65999999999997
6694,MG,83506207,247399068,3229782886,48391193069.0,353855.44,162,162,344532.32,20677768741,20866642591,85948876,57921593,46986800285.0,84871883,223000000000.0,213597810,2839368171,238000000000.0,48249285043.0,282551372,263985652,485000000000.0,225000000000.0,31.79,223.7,255.48999999999998
6695,MG,79669003,170954121,2151766101,41577678775.0,351275.99,168,175,351346.81,16990593878,17594524291,76947273,50580794,41685320259.0,77598083,225000000000.0,202492327,2425526477,239000000000.0,43199339068.0,290639958,271751886,486000000000.0,230000000000.0,30.73,226.85,257.58
6696,MG,100175213,193375461,2445840606,47484369544.0,347624.54,4764,4809,359290.19,22175432611,17048062834,99178824,64141212,46424715706.0,97647925,236000000000.0,192024751,2359183371,255000000000.0,47035382262.0,301622410,281719690,510000000000.0,243000000000.0,31.13,232.6,263.73
6697,MG,75762336,232148936,3019340047,45300090026.0,359695.18,7329,7286,345537.47,17532848124,22842105256,78288061,53308111,44553279051.0,76917442,221000000000.0,248477010,3165693744,240000000000.0,45695690640.0,283573438,262671444,467000000000.0,219000000000.0,29.79,218.69,248.48
6698,MG,94353181,168708101,2098207634,43492021332.0,338014.1,8416,8430,336790.49,19860181963,14771626296,88520086,58708655,43292039270.0,89533632,219000000000.0,166455170,2036971463,239000000000.0,43974642773.0,281637862,264286610,481000000000.0,232000000000.0,31.37,220.31,251.68
6699,MG,79326444,214614841,2819700842,46794292350.0,343774.91,17347,17703,353548.3,20487247292,18815752701,83132098,54333465,45259158758.0,82323993,231000000000.0,200771461,2605857730,249000000000.0,47082255069.0,293134252,273253302,498000000000.0,239000000000.0,31.27,227.41,258.68
6700,MG,81543696,199557074,2502340298,44257666149.0,358814.23,18766,18407,361223.33,17245813709,21547485332,78495479,51828490,44656958492.0,76227265,230000000000.0,228535791,2877843621,250000000000.0,45143542754.0,303190924,283570574,504000000000.0,234000000000.0,33.49,237.29,270.78
6701,MG,98656616,186265794,2342342341,46204211087.0,360662.34,34944,34977,360520.62,20862654924,17515872906,94251888,63645986,45639391365.0,92999247,232000000000.0,188130197,2328819777,252000000000.0,46007182102.0,297184522,277414354,502000000000.0,230000000000.0,31.87,228.66,260.53
6702,MG,84095849,253161508,3208891935,47413852134.0,351281.3,64614,64666,342360.61,20210960069,21465514106,86145793,60768386,47521243328.0,85534399,219000000000.0,218536596,2839202086,238000000000.0,48135231324.0,279985548,260955002,477000000000.0,221000000000.0,31.11,220.79,251.89999999999998
6703,MG,80954451,165347790,2076206658,41070866056.0,349453.63,39542,40159,356590.61,16599374701,17402455644,75894942,52954103,41430888897.0,76528408,229000000000.0,200121174,2355392438,250000000000.0,42197556304.0,294536125,273590254,487000000000.0,227000000000.0,32.18,227.43,259.61
6704,MG,86294962,194234022,2441744159,44921186319.0,346901.4,17801,17085,350218.41,20187479961,15963247795,88143567,56729812,42324276523.0,85022316,230000000000.0,189588000,2251812932,253000000000.0,43974302069.0,296235269,278371254,508000000000.0,243000000000.0,33.56,232.34,265.9
6705,MG,73504771,229589550,2953138988,44612977846.0,363836.86,10040,10101,350247.81,17105899993,22553251018,73382003,50718948,43688743971.0,72606065,222000000000.0,252307429,3118243246,244000000000.0,44670242263.0,289024694,268343670,475000000000.0,234000000000.0,32.11,223.36,255.47000000000003
6706,MG,81400583,172297653,2084319758,40708612739.0,341303.78,2576,2509,342689.63,18095446235,14868300366,79569986,51858052,40519221821.0,77467427,220000000000.0,172979758,2044529075,242000000000.0,41586059919.0,283592781,265761524,484000000000.0,240000000000.0,31.33,222.38,253.70999999999998
